"Id","Prediction"
653,0.372331850015515
656,0.0581543643783205
658,0.914719210598583
663,0.900933413023437
666,0.595749880127901
668,0.345135294793018
672,0.679245843892945
680,0.0640851343573722
681,0.0686955869952419
693,0.403695593164642
705,0.0296028663241763
708,0.0653774986782719
713,0.320777684437529
720,0.0340379549059659
722,0.564810680953772
730,0.083663043527448
734,0.0657904075417262
735,0.0403721873049443
748,0.694699645398962
751,0.148650838699855
755,0.84196733031657
757,0.807013442551287
760,0.753141103734734
765,0.805639920070691
768,0.426996815000211
769,0.830544865398618
770,0.0342093766575173
772,0.315720861281331
775,0.724837798526195
778,0.863814738617742
782,0.0492831450144117
783,0.328751682833017
784,0.0671537721795942
786,0.0319481102518677
787,0.947456561807631
801,0.0680093657440574
804,0.0053000648985682
806,0.010907896630995
823,0.182056247499725
824,0.953655042420799
825,0.0769847833386026
826,0.623223390472646
828,0.138356701964121
831,0.531149867308526
832,0.320127836980759
833,0.0223804747587159
835,0.518327041331982
836,0.784487705287477
839,0.878302565406033
843,0.656667502085432
846,0.0878171681195876
847,0.859370933643836
849,0.886885398901197
853,0.90553880762801
856,0.5055378837848
858,0.907980729781575
859,0.90704475020839
866,0.887337635220792
872,0.043624625606262
873,0.83606147112207
879,0.114571991712163
884,0.432027977282865
888,0.621317291216254
889,0.332288656979833
891,0.403587727740192
893,0.842482392978706
896,0.223720755979936
897,0.0889849785521406
900,0.6774537327706
902,0.0426604912640411
905,0.952262543284696
906,0.206501327865674
908,0.0637862992696435
915,0.124272988007322
919,0.0719552629496502
920,0.928897353789523
921,0.449162815390243
922,0.78632004339666
924,0.772321787188579
925,0.454932154721891
929,0.0571321709206041
931,0.078536954124781
935,0.86262525332541
940,0.135484322097258
944,0.767390480147252
945,0.0272487665345207
948,0.0749734098211442
949,0.929440151919233
954,0.759886444935671
957,0.850849754441278
960,0.351946617952336
966,0.7669171507352
967,0.619382651594935
969,0.0719111358549412
974,0.254826112197514
978,0.365667307130784
979,0.0541669633698755
981,0.853785093510026
984,0.236870096763636
985,0.897559977121516
987,0.484954259657951
991,0.221195659292257
994,0.349455374231274
998,0.153832125662407
1004,0.414475344315943
1005,0.364707219996819
1008,0.0930787220457889
1011,0.522389649949159
1013,0.971495851911511
1015,0.308925561297038
1018,0.0968591888536892
1022,0.0563962885455342
1024,0.903250897181592
1030,0.567359116941846
1036,0.173510135690204
1039,0.0193043124524429
1041,0.0914050204911371
1045,0.068308167782063
1049,0.173561615378593
1053,0.10491974570969
1054,0.177069196396443
1055,0.013510614975571
1056,0.482530901223107
1058,0.939129796946457
1060,0.32567789888143
1063,0.420489739173579
1066,0.0926074812661367
1067,0.935392746073883
1071,0.939696760300857
1072,0.177959349095784
1075,0.0366858713167001
1078,0.889926931330955
1083,0.843976515748795
1087,0.0427208820499591
1088,0.0328190514534764
1090,0.140193789011014
1092,0.377372363340303
1095,0.506760527076217
1096,0.00246835756842961
1098,0.811413566562014
1102,0.200824006182266
1103,0.0587083059053444
1108,0.540303695220506
1116,0.139661909348871
1123,0.460995273904309
1127,0.0169700267045908
1134,0.0182584305079786
1135,0.00324197020590276
1138,0.453159400369149
1141,0.00198915275542791
1142,0.93999380173742
1143,0.10912101571788
1144,0.136349069856651
1150,0.0309374185211616
1151,0.547573205455744
1156,0.0530258829298171
1160,0.838963315747375
1162,0.0866932556945642
1163,0.891542124280856
1165,0.923673372857632
1167,0.843872495230575
1178,0.416988637031518
1181,0.689975531541124
1183,0.855495056711485
1184,0.789812022100791
1185,0.876646694236935
1189,0.0705038905100169
1192,0.891242012661086
1194,0.0187124456933956
1195,0.909418760096705
1197,0.921114577731143
1198,0.0656400931429834
1199,0.0571673555525854
1200,0.734152761576672
1203,0.472845814718661
1209,0.0335329916008461
1211,0.311771269290703
1212,0.0103606496690701
1217,0.776703130454762
1218,0.363937140963114
1220,0.789598549819485
1222,0.704072490756881
1228,0.132244117143287
1230,0.221428104664915
1233,0.0412891219682982
1235,0.00764940179058285
1238,0.167783948926905
1239,0.630967510922495
1240,0.103327022035397
1253,0.0430723094425374
1255,0.791859869802437
1256,0.0284896758802187
1261,0.401399271551359
1265,0.0725633341265846
1269,0.0503472579471624
1275,0.901958232179214
1276,0.51548925183121
1278,0.00880499085677471
1281,0.950498082085096
1282,0.876186616618142
1286,0.51144072288705
1287,0.201388989376289
1289,0.850200230267721
1292,0.404025851545971
1293,0.856907116740173
1295,0.159426096008126
1296,0.720748249337154
1297,0.00229346625876753
1299,0.0451529404927112
1308,0.866697908533129
1313,0.164767762580435
1314,0.565353222817524
1316,0.195342080630759
1322,0.352244028886261
1326,0.0524320370431813
1329,0.033357523744044
1336,0.920225050729955
1337,0.101251128948655
1338,0.0838514138958337
1339,0.817935614754201
1344,0.871353542886284
1345,0.0591094092756172
1346,0.856507355776919
1352,0.0474336903509446
1355,0.852950195339494
1356,0.0593851060845197
1357,0.12140149752134
1361,0.673278718053609
1362,0.886171990250577
1366,0.0522953362453208
1367,0.0410347837331232
1368,0.0102866752328891
1369,0.0776577140665931
1371,0.321850412739819
1372,0.541586374003593
1378,0.300019937341352
1379,0.0823892596538068
1383,0.128680433748717
1388,0.0561365957694587
1389,0.0431650338336667
1396,0.0447729094649802
1402,0.0316863528764227
1404,0.00620168958856854
1406,0.647288326903514
1408,0.311206497350272
1410,0.0847818330195309
1413,0.935073796519514
1416,0.247846011779544
1417,0.86179930115533
1418,0.548408338348752
1419,0.855885056807151
1423,0.882677638467498
1425,0.939306846450404
1430,0.0287223324495725
1436,0.936144966300755
1438,0.388227366879675
1439,0.895213830768371
1440,0.218257423718366
1447,0.0720211743394183
1449,0.866232867504616
1450,0.952604444471945
1451,0.0750139983858949
1452,0.452676842233059
1453,0.204163382965222
1455,0.0824238223518686
1457,0.0648880257856526
1458,0.89680958879248
1462,0.535894445169474
1464,0.0483720949378961
1467,0.937152152140321
1470,0.940221863257909
1471,0.152544143842599
1472,0.295510545859219
1473,0.883494708866439
1474,0.0148828983193441
1477,0.858122781807598
1480,0.561256463135971
1483,0.0624838003420629
1487,0.615259642629981
1490,0.563118655373568
1491,0.949225439469845
1497,0.957182547006965
1499,0.47247502468457
1500,0.851936513623172
1503,0.0247044223297526
1504,0.823265337011072
1507,0.0616918815292142
1508,0.416930035927872
1509,0.865477255495338
1511,0.542387922240408
1515,0.0785657884830088
1519,0.476740818186306
1520,0.449394174678706
1526,0.940029766662738
1528,0.0828137117072629
1534,0.767097477912766
1537,0.0976401604298485
1539,0.438767723056633
1543,0.43583084948644
1546,0.672766448186375
1547,0.731312912709103
1548,0.322525415288935
1549,0.582149662936564
1556,0.882946449150741
1557,0.616448405214869
1562,0.136544915978221
1564,0.0458571471800505
1565,0.00443199555716833
1579,0.913478584944538
1582,0.854433413297773
1586,0.921921825488964
1593,0.874833326505882
1595,0.850459266321132
1596,0.938935595428246
1600,0.00737630703610281
1601,0.579794245692839
1606,0.218288042815516
1607,0.846961857689387
1614,0.942415814890663
1617,0.933239304297137
1621,0.00847005401118365
1622,0.111354902836495
1626,0.642924244054251
1629,0.797387445680145
1630,0.824251619961446
1631,0.480318395791232
1634,0.793729638978118
1635,0.87158655353218
1637,0.684116439357404
1639,0.0280552629367278
1644,0.0150936618929791
1649,0.677193374565639
1657,0.900893195619643
1658,0.0312170929881753
1661,0.721756742552132
1662,0.900814179759743
1664,0.388520341395013
1665,0.898590048362504
1666,0.107103694460578
1674,0.0696015999218537
1677,0.875130240497303
1678,0.0169084377416268
1679,0.910559410529742
1680,0.168691223465805
1681,0.0639137915796422
1682,0.742619494016336
1687,0.837443465025483
1693,0.916090076067893
1697,0.0101334628781681
1699,0.436932963121433
1700,0.207402020820261
1705,0.588560138345778
1708,0.421699886802045
1709,0.00655489013381669
1712,0.637366964392135
1715,0.0713428499169973
1716,0.075152046947221
1718,0.875826899135476
1719,0.318071526110131
1720,0.501206464342814
1721,0.352140077849268
1729,0.00854112628929754
1731,0.26083761859293
1732,0.92767040693004
1734,0.885717359172122
1735,0.0418491311885153
1737,0.832613505287754
1738,0.736677419982615
1739,0.809994702358279
1740,0.8989733487528
1743,0.0154410816275163
1745,0.127772113375352
1747,0.0365023755894175
1749,0.876355719779447
1751,0.575340550163438
1752,0.925595152348307
1754,0.10027871348634
1756,0.310698655922696
1760,0.105570302183318
1761,0.00766391205540259
1769,0.757951457973557
1772,0.895480253520669
1773,0.0478477703142173
1774,0.766074894785103
1775,0.893761458918938
1777,0.453313661607701
1781,0.49955545920965
1782,0.781005582407146
1784,0.845814013964337
1785,0.244344801329797
1789,0.435026264640337
1793,0.826584801554154
1797,0.820560397859239
1800,0.393347715393937
1805,0.832386262093537
1806,0.448967668852199
1807,0.0433140155989527
1808,0.348737070301014
1809,0.555435654054154
1812,0.683106693046856
1815,0.0112062438044294
1817,0.0142583980632383
1819,0.424631956572777
1820,0.268176970084619
1821,0.0379611861652589
1828,0.0774592085522005
1829,0.2650790575557
1831,0.873110281922032
1836,0.0215629410528314
1837,0.813250075993432
1843,0.422978965711352
1845,0.0217275627451902
1849,0.345524004430507
1854,0.00206076367363109
1855,0.09446782805457
1856,0.630395854194508
1859,0.792521994837388
1862,0.0449689797442572
1863,0.585871914504565
1864,0.0281540557219974
1865,0.439607916597188
1870,0.906923230617645
1873,0.351715475006779
1874,0.055294663827622
1875,0.25409626709186
1878,0.0578898461010492
1879,0.500382315428396
1880,0.874801976123426
1882,0.876257833215324
1885,0.00907300281118329
1886,0.00459754894805825
1887,0.933083902847006
1890,0.464162601191395
1894,0.0497043747759763
1896,0.939062857191911
1900,0.851221656238395
1902,0.924330337026139
1903,0.418851236339056
1904,0.00209748879508486
1905,0.959945025328802
1911,0.104525151847489
1913,0.935821999854007
1917,0.916729419616069
1918,0.923901001175492
1920,0.108892383837897
1923,0.0177820685418974
1926,0.0481791240278813
1929,0.00442444683608234
1938,0.133002487887283
1940,0.881928949383634
1941,0.353144610103428
1943,0.00734124706076867
1946,0.915649114429929
1958,0.28284743369846
1959,0.0440045957412764
1960,0.459466956172721
1961,0.846813225737547
1965,0.933945855488784
1967,0.0529646511794072
1971,0.0216058100342724
1972,0.112830206889081
1976,0.0845238148556117
1982,0.0284375590343489
1986,0.846861807854492
1987,0.0568056174699787
1988,0.416343205612274
1990,0.4243211621161
1993,0.846759341139707
1994,0.482491028008261
1995,0.0830297974966714
1996,0.876180228554489
1997,0.911166423305391
1998,0.953335023137357
2002,0.886169206285168
2010,0.0681074183505859
2011,0.664392156605514
2015,0.345433178458377
2017,0.454867765974423
2018,0.836061531286582
2019,0.735176018147075
2021,0.890181004065246
2022,0.0392132356610852
2024,0.0318636945795242
2025,0.0361437704959473
2030,0.110805186675267
2034,0.917050503534984
2035,0.0679739945304565
2038,0.0276502298476992
2039,0.930796493910096
2044,0.903628902570496
2046,0.0620500005209974
2047,0.730671209721345
2049,0.567004208005637
2051,0.0220388218900213
2052,0.0706652848883495
2053,0.102400251887378
2060,0.0507474647463204
2062,0.38627206509303
2063,0.877489414106313
2065,0.428847183525191
2068,0.00741362323599719
2073,0.0236108031626759
2074,0.910403307189273
2077,0.490423433613388
2078,0.856797037607217
2080,0.910724548996144
2083,0.0652645074347143
2085,0.0238338666862037
2095,0.0472909562657557
2096,0.946309922581231
2098,0.70898815803526
2099,0.204537586597223
2106,0.39555654219281
2107,0.704541344430911
2111,0.0448488594616853
2113,0.0206129753793546
2114,0.0287081896496786
2116,0.0121151270127816
2119,0.127982983095496
2120,0.928872508867853
2121,0.0138791682411144
2124,0.0531742418708563
2126,0.897500458323904
2129,0.612704308272373
2131,0.0750637811767582
2133,0.947772511221359
2134,0.249313678662722
2138,0.0723674522507488
2139,0.661456030092516
2140,0.0142719773356471
2147,0.409347978194287
2153,0.50570689437016
2155,0.871215085679237
2156,0.413452751754268
2158,0.437930461741152
2164,0.124766146957509
2165,0.544602316114715
2166,0.344233673528752
2168,0.463910429472709
2172,0.870042774866793
2174,0.0310253077739979
2176,0.186964458343002
2179,0.631742289711229
2180,0.0190865350927393
2183,0.356577227915819
2188,0.346163396903554
2195,0.674954368911231
2196,0.878251859406682
2199,0.027489195835547
2200,0.0464277319551558
2201,0.92854592943156
2203,0.0107769297323588
2206,0.493568916785237
2208,0.00543930253529714
2209,0.599497336423515
2211,0.869711273898899
2216,0.942977556786204
2217,0.962679616747526
2222,0.290438967795029
2223,0.0222247276565997
2225,0.630954993699269
2227,0.850221824774282
2231,0.153199080488492
2243,0.749862501516187
2244,0.0198254278131477
2245,0.349764016227921
2255,0.928292133794674
2256,0.929886277587823
2257,0.0734196493304088
2258,0.848721464640906
2265,0.794149594198837
2269,0.00573817503455459
2270,0.591091486697933
2277,0.853913227900883
2284,0.880451649492547
2285,0.0758514001158495
2286,0.900136689809809
2289,0.428518832729812
2291,0.850246186244533
2295,0.0338785233751743
2296,0.129907720874283
2297,0.855784888110453
2298,0.863692701471644
2299,0.704522111232039
2300,0.0688743364082344
2301,0.0264281261483467
2307,0.056914914777305
2310,0.0351174792209818
2311,0.0914050204911371
2312,0.0164609978927156
2313,0.619512414763447
2316,0.836422176738022
2317,0.218030521497729
2320,0.00652892545910752
2321,0.0258068240102376
2327,0.0136534982810145
2329,0.56415221384368
2330,0.927209093068158
2333,0.314181359693268
2334,0.840416503320785
2336,0.619363649475145
2339,0.400180386218573
2342,0.0750481889493564
2346,0.149846491495238
2347,0.0845716642104133
2351,0.865817893459075
2363,0.877676890141204
2364,0.143969968872634
2371,0.549643707418133
2372,0.751630490884101
2377,0.869549842791394
2378,0.920340149696296
2380,0.116162743638194
2387,0.879052183546889
2388,0.527973682350644
2390,0.103891557455292
2391,0.656998452586743
2393,0.261884734576495
2394,0.853511758118188
2397,0.802569395881466
2399,0.830785514046864
2401,0.0470696715700064
2403,0.436764129560303
2405,0.412379110378816
2406,0.066672502615429
2408,0.900869367823008
2410,0.842337706736912
2412,0.916202704747255
2414,0.559738544768169
2417,0.426248478645552
2422,0.380983600815587
2424,0.582882825024478
2426,0.66243786402046
2427,0.941071516243266
2428,0.0745550687001007
2436,0.940094311738523
2437,0.905372363369047
2442,0.0349508266966291
2447,0.762809968840772
2460,0.78940837481098
2461,0.860064935570765
2465,0.906527347833509
2467,0.339736989080668
2477,0.749242534498254
2482,0.498668146012118
2485,0.933791202882484
2486,0.939752654961099
2489,0.329798148946857
2490,0.623567102824947
2491,0.884023890757908
2492,0.876100751265941
2494,0.491560504834791
2495,0.0164697744038739
2497,0.471515663149226
2500,0.425032791097908
2501,0.450934790718417
2502,0.866164890279109
2506,0.34386323091714
2507,0.145225738344495
2511,0.0138427019031055
2515,0.0452658463255534
2516,0.0295224402336736
2517,0.686961393311178
2522,0.478688284303062
2523,0.031189083706941
2525,0.734625013889697
2531,0.037692321380024
2534,0.224947957508545
2536,0.0263701897168161
2539,0.513118741262146
2542,0.0874405115627533
2544,0.0593172428676164
2545,0.0324774816798057
2547,0.140624268354607
2548,0.0537253007139712
2552,0.943969647080482
2555,0.0350209320875882
2561,0.887667873385293
2562,0.785769855942745
2563,0.17100832270094
2564,0.0734804204042076
2565,0.0514042836046232
2567,0.519161981909333
2568,0.397933926438192
2569,0.608706159772859
2570,0.100814022598951
2572,0.92313645657671
2573,0.172527237626179
2578,0.134571022821502
2581,0.0265769817293075
2583,0.0355589369558216
2592,0.379028972990099
2595,0.536803478411089
2596,0.845986992280865
2597,0.903282740225398
2598,0.121885476560576
2599,0.546777500496781
2601,0.0659803002749299
2603,0.0053749587615856
2608,0.576377494226248
2609,0.15585934500607
2616,0.875740079727658
2618,0.454329068072508
2619,0.92601567570824
2621,0.100865303566169
2622,0.0478146940446355
2623,0.874430219210578
2626,0.0144766148869982
2627,0.564979189357392
2634,0.050221240184425
2636,0.858189968202472
2638,0.943633163665253
2639,0.0932335290878656
2641,0.0457228553604579
2642,0.946622561397005
2644,0.0356627901922646
2646,0.87994335660106
2649,0.198283582270604
2653,0.0424088531528513
2658,0.442964735970111
2660,0.0379724498576405
2661,0.233259706281347
2668,0.113190711489758
2671,0.361668584631873
2672,0.0119358820776956
2673,0.121282252902458
2675,0.854958018679522
2680,0.0192929309229855
2681,0.50609495568742
2683,0.883904853066038
2684,0.930892749044332
2690,0.464202046836034
2691,0.902144827955004
2693,0.280982932117941
2696,0.051520980007256
2699,0.90374186350522
2701,0.454440823655908
2707,0.0404509527212216
2708,0.151151770564076
2709,0.330095031162282
2714,0.0832694165494901
2718,0.910528126978843
2719,0.81832209769556
2720,0.68313909176447
2724,0.823428839428035
2727,0.0161203289922716
2728,0.274021814117333
2735,0.0876756237016871
2738,0.0104524672235712
2739,0.889392174365502
2740,0.121534965191387
2741,0.203742887971422
2742,0.0900785445318232
2745,0.892197978960724
2748,0.876043348093524
2751,0.786130135615271
2757,0.903034699512701
2760,0.017515647985967
2763,0.439939747448802
2766,0.81666928717136
2768,0.144215462515636
2774,0.618603280810523
2775,0.671828056910832
2778,0.0770549855108034
2784,0.741842402576861
2785,0.0441632978311763
2786,0.879206456385478
2788,0.0129424592563693
2789,0.72312872248951
2791,0.0195093950856506
2795,0.961372662256781
2798,0.923499816420952
2799,0.00589359392185391
2802,0.904122031436844
2807,0.520780234496428
2808,0.926247415833134
2810,0.176111455639769
2811,0.0499471257108915
2812,0.894303549839429
2813,0.244976966874062
2816,0.0319282676822332
2817,0.935973644658095
2818,0.0196596871273182
2819,0.0105645203468896
2832,0.93499215791959
2833,0.10866365546851
2835,0.467736535173411
2836,0.152917236997264
2843,0.89404843493494
2846,0.0684462339407279
2850,0.0219346692842196
2852,0.0526137306241562
2853,0.91099362300059
2855,0.5424243682612
2856,0.928976974411102
2857,0.0511151795818556
2860,0.401786128053573
2865,0.14268181125792
2866,0.0923807217858419
2870,0.332219336491924
2873,0.522624051109786
2875,0.367412450280928
2877,0.943161412210014
2881,0.760135386432291
2885,0.0203109765325397
2887,0.184744739894867
2889,0.907696950606572
2890,0.529105249574157
2896,0.935428189278814
2897,0.054569570368147
2900,0.957724761562357
2901,0.0612424166643283
2902,0.0170999622936926
2903,0.01341194685478
2905,0.182004742395603
2913,0.712453126062855
2915,0.894745027241324
2917,0.432376122558716
2918,0.266229641218905
2922,0.568363530750103
2928,0.809284623986827
2937,0.871127066443908
2938,0.0517225250218947
2943,0.0134027875796385
2944,0.0729558357206928
2945,0.0946455130320484
2946,0.08423340125259
2947,0.950888918525898
2948,0.299029395151622
2952,0.182020719481173
2956,0.465755496576261
2957,0.029873100164416
2961,0.811402829716247
2964,0.417907130215173
2966,0.20561002688153
2971,0.609873002164989
2974,0.405534758155478
2977,0.383854393888166
2978,0.0197566453059855
2979,0.952942552069781
2982,0.234380104820144
2983,0.373343824193836
2985,0.119904190271825
2988,0.065298302889404
2990,0.839668192907572
2992,0.690619719176541
2994,0.692075192586596
2997,0.0160584499797728
3003,0.10281891288633
3004,0.839110606465917
3005,0.954476378432436
3006,0.832926095032866
3008,0.873294754974573
3009,0.449113021289483
3012,0.22095015087976
3013,0.853529832350562
3019,0.11404673400789
3022,0.0335344173209849
3023,0.249173874109512
3028,0.125957471869922
3034,0.911875159800395
3035,0.285258831574598
3036,0.894274936316887
3038,0.804994793157078
3041,0.0206557008802425
3046,0.893918090608938
3047,0.522606303796805
3048,0.0400272569503421
3049,0.80362174518215
3050,0.0122063399942049
3059,0.0543760373506687
3063,0.10971009439488
3068,0.930050062522181
3070,0.160750519134834
3071,0.934467940553044
3076,0.891171480690162
3082,0.0371395393547429
3084,0.0175898334314285
3090,0.862200727673237
3092,0.911504411162138
3093,0.243844333817381
3094,0.399671713556877
3098,0.768272047533902
3100,0.0129153384712076
3102,0.104781637210022
3104,0.573829540876643
3105,0.0485912518737365
3107,0.0155644551550871
3108,0.178349148590118
3110,0.00337797983885541
3113,0.295168722070601
3120,0.812107212000032
3121,0.465034752094961
3123,0.616058414445665
3124,0.853368252210341
3127,0.39656778615022
3131,0.892919994346908
3133,0.0659123020874892
3134,0.385297542866419
3136,0.715852107793953
3142,0.0239639475369741
3143,0.919207501539244
3144,0.489114255627231
3150,0.695104691522604
3152,0.94342713021512
3153,0.0159948310417138
3155,0.865227561144243
3156,0.11106376442211
3160,0.883794752034438
3162,0.108383293769175
3168,0.0247385032421872
3169,0.0149865295885764
3171,0.374527862297555
3179,0.285610465538556
3180,0.779829029227006
3181,0.16528273501462
3187,0.918033471537083
3190,0.0110555013861875
3197,0.0264894914732396
3203,0.855385675714853
3205,0.926539226440564
3207,0.117967106228177
3212,0.848126754647
3213,0.0153740501972879
3214,0.902229506340023
3216,0.186660277788455
3217,0.853272145919769
3224,0.741379582255237
3226,0.0142864637614076
3229,0.849329268305455
3231,0.0696731202686634
3234,0.0843605680627549
3236,0.670837673386343
3239,0.506892597501235
3240,0.005417705207314
3244,0.0718920047575944
3252,0.095334376543101
3254,0.901854118985606
3260,0.349540111402642
3263,0.865658921077712
3266,0.664374836619251
3269,0.872855241159576
3272,0.8445361244336
3276,0.558632031259357
3279,0.91999800539133
3284,0.139081275003091
3285,0.584431816127432
3288,0.209935244097232
3290,0.00836680889823934
3292,0.0137058821085784
3295,0.868064300360062
3299,0.946280468482228
3300,0.170256009964706
3301,0.41529839388572
3302,0.0567324440497775
3304,0.630293125008743
3306,0.780394439936825
3311,0.237655546284042
3316,0.805150385253646
3318,0.828281136514269
3320,0.960763693580077
3324,0.0933690528895699
3325,0.294553289039668
3327,0.081189541358409
3330,0.543811417469008
3332,0.0395123342609145
3333,0.479737952277844
3339,0.0612438046559154
3340,0.0575363275003505
3341,0.0794979827411067
3345,0.421126435874665
3346,0.922579256201444
3352,0.651239765609123
3354,0.0515710179335997
3356,0.826779370593393
3357,0.0417333809610067
3360,0.443026614790735
3362,0.0157031047680165
3368,0.498020548116749
3374,0.538634608329014
3379,0.121730138517311
3384,0.0595973786964758
3388,0.885060037756216
3393,0.908939744920766
3396,0.0304159413460931
3397,0.755977142028364
3398,0.629675707074139
3401,0.0394480113989129
3402,0.488052297212285
3403,0.897922464436004
3405,0.210766817813587
3406,0.0368341050037194
3408,0.0601922080986144
3417,0.888969241579367
3418,0.922476095994149
3427,0.0191780466868299
3429,0.890091726477341
3433,0.567546986275091
3434,0.422554258103296
3437,0.0758754560604365
3438,0.0519087072073431
3441,0.0187685413632039
3445,0.927738283652801
3447,0.0362563016328269
3450,0.0186723866728061
3453,0.319414042922052
3457,0.893271979956839
3459,0.864979116569006
3460,0.0100374323897824
3462,0.893081719270089
3470,0.0939798149700648
3477,0.400950107577664
3478,0.0225806862931197
3479,0.478453405507408
3480,0.881362328052056
3481,0.100876735587449
3484,0.262596687035404
3485,0.186004385190174
3486,0.843396967679983
3489,0.044330997514319
3490,0.73817441661348
3491,0.948105965360045
3493,0.784846119973923
3494,0.367518569404106
3498,0.229758977074847
3500,0.593719262462333
3503,0.494728257836644
3506,0.137142205693119
3512,0.289206105143446
3515,0.524583648107304
